"lb" "mle" "ub" "ce" "Z" "cZ"
"Snrpd2" -6.73406730350384 -3.48155860589315 1.28267948638168 0 -1.35993714716878 -0.000159035379003905
"Pls1" -7.10054715675576 -2.38211904613741 1.09943955975573 0 -1.35986330595084 -0.000159035379003905
"2810008D09Rik" -5.45138781712215 -1.87820924791604 0.824579669816796 0 -1.35242781029049 -0.000159035379003905
"Paxbp1" -5.90948763368704 -1.83239926625955 0.824579669816796 0 -1.35193877986738 -0.000159035379003905
"Purb" -7.19216712006874 -2.79440888104581 1.46591941300764 0 -1.35103734326024 -0.000159035379003905
"Cep110" -6.59663735853438 -2.38211904613741 1.14524954141222 0 -1.34129520657263 -0.000159035379003905
"Nav1" -7.05473717509927 -3.06926877098474 1.46591941300764 0 -1.33851339394702 -0.000159035379003905
"Rpsa" -7.00892719344278 -3.02345878932825 1.37429944969466 0 -1.33319168240833 -0.000159035379003905
"Map2" -5.45138781712215 -1.92401922957252 0.916199633129774 0 -1.33124011149764 -0.000159035379003905
"Plxdc2" -7.00892719344278 -3.48155860589315 1.55753937632062 0 -1.33059787568073 -0.000159035379003905
"Eif3e" -6.82568726681682 -3.38993864258017 1.51172939466413 0 -1.32853667971455 -0.000159035379003905
"Ndufa4" -4.71842811061832 -1.64915933963359 0.732959706503817 0 -1.32736634625188 -0.000159035379003905
"Hsp90b1" -4.62680814730534 -1.74077930294657 0.824579669816796 0 -1.32515385402435 -0.000159035379003905
"Acer3" -6.87149724847331 -2.61116895441985 1.28267948638168 0 -1.32080507970965 -0.000159035379003905
"Higd1a" -6.82568726681682 -2.74859889938932 1.28267948638168 0 -1.31944544378739 -0.000159035379003905
"Marf1" -5.77205768871757 -1.96982921122901 0.962009614786263 0 -1.31152157315765 -0.000159035379003905
"Atxn7" -6.82568726681682 -2.29049908282443 1.23686950472519 0 -1.29511019480799 -0.000159035379003905
"Sema4b" -4.99328800055726 -1.78658928460306 0.870389651473285 0 -1.29382439645604 -0.000159035379003905
"Itpa" -6.64244734019087 -3.34412866092368 1.46591941300764 0 -1.29152062540987 -0.000159035379003905
"Txlna" -6.73406730350384 -3.34412866092368 1.55753937632062 0 -1.28783998277493 -0.000159035379003905
"Trappc2" -6.64244734019087 -2.4279290277939 1.28267948638168 0 -1.28538025858308 -0.000159035379003905
"Zmat1" -7.10054715675576 -2.19887911951145 1.28267948638168 0 -1.28401103899711 -0.000159035379003905
"Acot13" -7.00892719344278 -2.47373900945039 1.37429944969466 0 -1.27778059421625 -0.000159035379003905
"Plb1" -6.77987728516033 -2.4279290277939 1.32848946803817 0 -1.27700326623489 -0.000159035379003905
"Ggcx" -5.54300778043513 -1.87820924791604 1.00781959644275 0 -1.27292974587648 -0.000159035379003905
"Pik3c2a" -6.9173072301298 -2.24468910116794 1.32848946803817 0 -1.26723024291725 -0.000159035379003905
"Nrg1" -6.64244734019087 -3.20669871595421 1.55753937632062 0 -1.26717680678728 -0.000159035379003905
"Mcmbp" -4.62680814730534 -1.6033493579771 0.870389651473285 0 -1.26076483483075 -0.000159035379003905
"Med12l" -6.73406730350384 -2.61116895441985 1.46591941300764 0 -1.25673370487824 -0.000159035379003905
"Mbtd1" -7.00892719344278 -2.33630906448092 1.42010943135115 0 -1.25292606288658 -0.000159035379003905
"Ddr1" -6.9173072301298 -2.38211904613741 1.32848946803817 0 -1.25243570773451 -0.000159035379003905
"Atp6ap2" -7.60445695497711 -1.74077930294657 1.05362957809924 0 -1.25238113264254 -0.000159035379003905
"Ubtd2" -6.9173072301298 -2.51954899110688 1.51172939466413 0 -1.24494099638055 -0.000159035379003905
"Huwe1" -6.68825732184736 -2.06144917454199 1.19105952306871 0 -1.24407420341429 -0.000159035379003905
"Ankfy1" -6.68825732184736 -2.24468910116794 1.32848946803817 0 -1.24291133347123 -0.000159035379003905
"Aldh9a1" -7.05473717509927 -2.06144917454199 1.19105952306871 0 -1.24108049114858 -0.000159035379003905
"Ndufa5" -6.5050173952214 -2.06144917454199 1.19105952306871 0 -1.24073454483602 -0.000159035379003905
"Clcn3" -5.72624770706108 -1.69496932129008 1.00781959644275 0 -1.23705320779667 -0.000159035379003905
"Slc25a17" -6.64244734019087 -3.25250869761069 1.60334935797711 0 -1.23674615648563 -0.000159035379003905
"Trip12" -6.36758745025193 -1.96982921122901 1.14524954141222 0 -1.23516973430848 -0.000159035379003905
"Cyth1" -6.59663735853438 -3.16088873429772 1.60334935797711 0 -1.23010681808454 -0.000159035379003905
"Usp2" -6.13853754196949 -1.92401922957252 1.14524954141222 0 -1.22919340395078 -0.000159035379003905
"Rpl22" -6.96311721178629 -2.29049908282443 1.42010943135115 0 -1.22135763989438 -0.000159035379003905
"Thbs4" -7.28378708338172 -2.33630906448092 1.55753937632062 0 -1.21550573210399 -0.000159035379003905
"Rbm15" -5.45138781712215 -1.69496932129008 1.05362957809924 0 -1.21422618625393 -0.000159035379003905
"Ranbp1" -6.45920741356491 -3.16088873429772 1.60334935797711 0 -1.21354079194785 -0.000159035379003905
"Ngef" -6.27596748693895 -1.87820924791604 1.19105952306871 0 -1.20989597447125 -0.000159035379003905
"Mmadhc" -6.96311721178629 -2.15306913785497 1.42010943135115 0 -1.20938589720332 -0.000159035379003905
"Gtf2h5" -6.64244734019087 -2.19887911951145 1.42010943135115 0 -1.20922741194542 -0.000159035379003905
"Foxn2" -5.68043772540459 -1.87820924791604 1.19105952306871 0 -1.20762705384052 -0.000159035379003905
"Tspan12" -4.94747801890077 -1.78658928460306 1.23686950472519 0 -1.19337232183868 -0.000159035379003905
"Leng8" -3.80222847748857 -1.42010943135115 0.870389651473285 0 -1.19075957832471 -0.000159035379003905
"Slitrk2" -4.26032829405346 -1.46591941300764 0.962009614786263 0 -1.18951949493596 -0.000159035379003905
"Sos1" -5.86367765203055 -2.06144917454199 1.37429944969466 0 -1.18848859231919 -0.000159035379003905
"Emc8" -6.68825732184736 -3.16088873429772 1.87820924791604 0 -1.18744323269337 -0.000159035379003905
"Inpp4a" -4.90166803724428 -1.42010943135115 0.962009614786263 0 -1.1830291504237 -0.000159035379003905
"Pde7b" -6.73406730350384 -2.06144917454199 1.42010943135115 0 -1.18113035177267 -0.000159035379003905
"Arglu1" -3.06926877098474 -1.19105952306871 0.778769688160306 0 -1.17406695502488 -0.000159035379003905
