"aNSC_A_01_1g_hiseq_run2" "aNSC_A_03_1g_hiseq_run2" "aNSC_A_21_1g_hiseq_run2" "aNSC_A_24_1g_hiseq_run2" "aNSC_A_45_1g_hiseq_run2" "aNSC_A_48_1g_hiseq_run2" "aNSC_A_62_1g_hiseq_run2" "aNSC_A_63_1g_hiseq_run2" "aNSC_A_64_1g_hiseq_run2" "aNSC_A_65_1g_hiseq_run2" "aNSC_A_66_1g_hiseq_run2" "aNSC_A_71_1g_hiseq_run2" "aNSC_A_77_1g_hiseq_run2" "aNSC_A_80_1g_hiseq_run2" "aNSC_A_83_1g_hiseq_run2" "aNSC_A_85_1g_hiseq_run2" "aNSC_A_94_1g_hiseq_run2" "aNSC_B_02_1g_hiseq_run2" "aNSC_B_04_1g_hiseq_run2" "aNSC_B_05_1g_hiseq_run2" "aNSC_B_06_1g_hiseq_run2" "aNSC_B_09_1g_hiseq_run2" "aNSC_B_10_1g_hiseq_run2" "aNSC_B_12_1g_hiseq_run2" "aNSC_B_13_1g_hiseq_run2" "aNSC_B_14_1g_hiseq_run2" "aNSC_B_16_1g_hiseq_run2" "aNSC_B_17_1g_hiseq_run2" "aNSC_B_18_1g_hiseq_run2" "aNSC_B_19_1g_hiseq_run2" "aNSC_B_20_1g_hiseq_run2" "aNSC_B_23_1g_hiseq_run2" "aNSC_B_26_1g_hiseq_run2" "aNSC_B_27_1g_hiseq_run2" "aNSC_B_28_1g_hiseq_run2" "aNSC_B_30_1g_hiseq_run2" "aNSC_B_31_1g_hiseq_run2" "aNSC_B_33_1g_hiseq_run2" "aNSC_B_34_1g_hiseq_run2" "aNSC_B_35_1g_hiseq_run2" "aNSC_B_36_1g_hiseq_run2" "aNSC_B_37_1g_hiseq_run2" "aNSC_B_38_1g_hiseq_run2" "aNSC_B_40_1g_hiseq_run2" "aNSC_B_41_1g_hiseq_run2" "aNSC_B_44_1g_hiseq_run2" "aNSC_B_47_1g_hiseq_run2" "aNSC_B_56_1g_hiseq_run2" "aNSC_B_58_1g_hiseq_run2" "aNSC_B_60_1g_hiseq_run2" "aNSC_B_69_1g_hiseq_run2" "aNSC_B_70_1g_hiseq_run2" "aNSC_B_72_1g_hiseq_run2" "aNSC_B_73_1g_hiseq_run2" "aNSC_B_76_1g_hiseq_run2" "aNSC_B_81_1g_hiseq_run2" "aNSC_B_82_1g_hiseq_run2" "aNSC_B_89_1g_hiseq_run2" "aNSC_B_91_1g_hiseq_run2" "aNSC_B_92_1g_hiseq_run2" "aNSC_B_93_1g_hiseq_run2"
"Art5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Artn" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Arv1" 0 0 0 0 0 0 0 0 0 0 22 11 0 0 0 0 0 0 61 87 0 0 0 41 0 0 0 0 0 132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Arvcf" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Arx" 0 0 0 0 0 1 392 13 3 0 0 3 0 0 0 0 0 42 143 174 1 0 0 0 40 0 34 191 334 10 0 0 0 8 0 95 2 65 0 0 12 0 0 0 518 0 79 0 0 0 0 19 0 0 22 2 473 8 0 1 0
"Arxes1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Arxes2" 0 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 50
"As3mt" 0 0 478 0 0 0 0 0 0 0 0 0 0 390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asah1" 0 0 0 0 0 0 0 0 0 230 0 0 0 0 0 0 0 0 17 0 0 99 0 0 0 0 0 0 329 0 0 0 711 0 0 0 0 706 0 42 0 0 0 0 1879 0 0 0 0 0 0 0 0 0 655 0 83 0 0 0 272
"Asah2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asap1" 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 2 18 0 130 0 114 0 0 0 2 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 52 5 0 0 0 0 0 0 0 0 0
"Asap2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 0 64 151 0 0 0 0 0 0 0 0 0 0 0 0 0 61 22 0 0 0 0 0 0 0 0 14 0 0 317 1 0 0 0
"Asap3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb1" 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1046 1 0 25 0 0 0 0 0 18 19 0 0 0 0 0 0 0 0 180 0 0 2 0 0 0 0 0 0 0 0 0 807 0 2 0
"Asb10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb13" 0 0 915 0 0 0 0 0 0 0 0 0 0 2 0 10 0 307 0 53 0 0 0 57 22 0 0 0 3 0 0 0 0 0 0 0 1739 0 0 9 0 0 0 0 0 0 720 0 0 1 0 0 0 0 0 333 0 0 0 0 0
"Asb14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb16" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb18" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb3" 0 0 370 1787 0 0 237 0 0 0 0 599 0 0 0 0 0 0 0 0 1 0 2 8 0 33 0 0 502 0 0 3 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 748 0 1440 0 0
"Asb4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb6" 0 0 0 0 0 0 0 1 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 392 0 0 719 0 2 0 0 0 0 0
"Asb7" 0 0 0 0 0 35 0 0 33 0 0 0 0 6 0 0 0 0 7 0 12 0 0 0 0 0 0 0 0 0 0 54 0 0 0 7 0 0 0 36 0 0 0 0 0 474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asb8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Asb9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ascc1" 0 0 0 0 0 0 0 0 0 0 0 0 0 298 0 0 0 0 0 636 0 0 0 0 0 0 0 0 0 0 0 0 56 0 0 0 0 0 666 0 0 0 0 0 0 16 0 0 0 0 0 128 0 141 0 0 0 1860 0 0 0
"Ascc2" 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 131 0 0 204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 0 0 0 0 0 0 0 0 0 0 0 63 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ascc3" 0 0 0 0 0 0 0 0 0 0 0 0 0 145 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 74 0 0 0 11 0 3 0 26 0 0 0 1 436 226 150 0 0 0 0 1 0 0 0
"Ascl1" 684 2748 300 971 0 115 314 0 110 0 756 9 8194 2 311 96 3 523 53 3716 1501 61 329 125 1387 127 817 47 43 0 76 0 0 3 570 1738 207 42 232 594 752 1016 232 3 1533 4 304 0 277 1 1262 109 2680 0 815 0 1197 272 518 187 1281
"Ascl2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ascl3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ascl4" 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 81 0 0 0 0 0 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"Ascl5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asf1a" 125 3 52 0 0 634 24 0 72 0 0 0 1 1553 0 220 0 1805 166 6 3 5 0 2 0 7 0 15 0 290 11 0 0 16 0 9 0 0 0 0 199 0 1 0 858 0 87 0 4 0 3 0 0 0 60 1 44 2 802 36 56
"Asf1b" 0 0 0 0 0 403 0 0 0 0 0 0 0 235 0 0 0 455 0 0 0 0 0 0 0 0 0 46 0 5 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 1390 0 0 98 0
"Asgr1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asgr2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ash1l" 0 207 34 1042 0 565 184 0 27 0 67 0 0 11 0 1 1976 9 775 600 16 0 23 54 797 1489 1 1063 1 206 3 466 254 18 530 1 0 519 0 1 0 35 0 151 75 134 749 0 278 0 401 89 0 1385 221 0 2 353 0 1899 1668
"Ash2l" 0 0 550 0 0 2 0 0 1 0 1930 0 0 23 0 0 0 339 0 0 25 0 0 0 0 0 0 1 10 0 0 108 2 0 0 0 0 28 1 5 0 2 0 0 0 51 123 0 0 0 441 1 0 0 0 0 0 0 0 0 0
"Asic1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Asic2" 30 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asic3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asic4" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asic5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Asna1" 146 23 0 0 0 0 0 0 27 167 0 0 5359 5 0 0 1259 62 1 1 0 6 303 0 0 0 6 6 0 1 0 13 5 0 0 0 1 0 1 0 0 8 0 0 0 0 4 0 0 0 4 0 0 0 16 0 4 0 429 12 1
"Asns" 0 0 306 0 0 537 1404 0 280 0 0 0 0 2402 1 0 0 0 0 0 147 1 0 994 0 0 1268 0 0 0 0 0 0 0 0 0 0 0 2548 0 1 0 585 0 0 0 102 0 0 0 0 0 0 0 0 0 0 0 0 0 621
"Asnsd1" 0 0 0 0 0 0 2474 0 0 0 0 0 0 1 0 0 5 105 0 0 0 0 0 130 0 0 253 0 0 0 0 3 0 0 0 106 0 0 0 0 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 36 0 1 0 1125 0
"Aspa" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aspdh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aspg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asph" 0 0 0 0 90 0 0 0 0 1 0 0 0 0 0 0 0 0 0 41 0 0 0 0 0 0 2 105 36 0 0 0 0 31 0 0 0 0 0 0 0 470 0 0 0 0 0 0 8 0 495 0 0 0 0 0 0 0 11 757 0
"Asphd1" 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asphd2" 0 0 0 0 0 112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 5 0 0 0 0 0 0 37 0 0 46 0 0 0 0 0 0 0 0
"Aspm" 6 0 207 0 0 1196 1 0 0 43 1 0 7 0 0 0 89 0 22 0 0 293 0 29 0 26 0 234 0 128 0 0 112 0 1 6 21 959 476 1381 1 158 0 0 0 1 127 0 0 0 58 24 0 4 5 0 60 34 0 0 0
"Aspn" 0 242 0 0 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81 0 0 31 0 0 0 0 0 0 0 0 195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83
"Asprv1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aspscr1" 0 438 19 0 0 0 0 0 115 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 185 47 0 0 462 0 0 3 0 0 349 6 0 23 390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 239 0
"Asrgl1" 0 0 52 0 0 0 0 0 159 0 0 0 0 164 1 0 0 0 49 0 1228 0 19 5 7 23 0 0 1 92 25 398 0 0 68 58 0 1 992 3 0 0 0 687 0 0 10 1082 0 747 0 0 0 0 118 348 961 0 0 3 0
"Ass1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 3 0 0 0 0 0 0
"Aste1" 0 0 0 0 0 0 0 0 137 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Astl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Astn1" 24 12 7 0 2 0 1 0 38 3191 0 999 0 1076 0 0 0 0 0 0 0 0 0 0 2136 0 0 0 0 104 0 32 0 0 1 305 15 0 0 0 0 0 0 49 0 0 99 4 71 2 0 168 0 0 0 1 63 0 1320 50 0
"Astn2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asun" 0 0 1088 0 0 0 0 261 74 0 0 0 0 0 0 535 30 1527 2 0 0 0 69 0 0 0 2 0 0 610 0 5 0 256 0 6 0 0 0 109 0 0 41 22 0 0 27 0 118 0 0 0 0 42 199 0 35 0 581 30 1
"Asxl1" 0 0 79 0 0 0 0 0 0 3252 0 0 0 0 0 0 284 88 13 843 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 14 0 0 0 0 3 220 10 0 0 31 0 0 0 0
"Asxl2" 1 0 32 0 0 0 593 0 0 0 0 0 0 2 0 0 0 334 0 255 336 0 0 588 0 1 45 19 0 167 4 8 0 1 0 440 612 1318 0 0 733 12 0 0 0 0 0 0 7 2 36 150 0 317 0 0 4496 1 189 8 508
"Asxl3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Asz1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atad1" 25 119 0 0 0 2310 0 0 44 1835 0 1862 0 38 0 0 0 0 0 0 0 1 1108 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 225 0 11 611 1 43 0 0 138 0 1675 0 0 1 0 1 11 23
"Atad2" 79 0 230 0 0 1 1046 0 576 0 247 0 3 90 10 0 0 57 78 105 3198 33 80 116 0 172 361 891 1 5 224 194 16 63 0 0 46 1263 191 0 0 142 0 367 1839 110 29 0 0 0 624 1199 0 0 0 0 41 0 101 2015 1
"Atad2b" 22 485 0 0 0 0 13 0 0 0 0 0 0 0 0 0 36 0 1 0 0 0 0 111 0 0 82 0 0 0 0 0 105 0 0 0 0 20 0 0 0 0 0 11 0 0 2 0 1 0 0 0 400 0 0 0 34 0 0 1 0
"Atad3a" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 95 0 0 0 0 0 0 0 1 862 38 0 0 24 0 1 0 0 415 0 0 0 0 0 0 0 0 4 935 0 0 0 0 0 0 1 0 0
"Atad5" 10 0 0 0 1 321 0 4 3 0 24 281 0 192 0 0 0 131 136 162 918 0 0 174 1 240 135 0 0 1 0 4543 679 0 2071 0 160 5 0 0 1 15 357 61 877 0 0 0 0 0 652 278 0 270 0 0 0 4082 0 1118 0
"Atat1" 8 949 0 0 0 0 0 0 240 125 0 0 0 0 0 0 0 81 335 57 0 0 0 0 1028 0 540 692 0 0 0 0 0 0 10 14 179 0 0 512 0 0 0 0 0 0 4 0 0 0 28 5 0 590 30 0 5 0 7 0 0
"Atcay" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ate1" 0 0 18 157 3530 412 0 0 15 0 0 62 2387 236 0 0 62 65 0 0 0 41 592 0 696 0 4 17 1 0 123 0 0 215 0 84 112 0 214 0 0 20 0 205 0 0 13 0 300 0 142 36 1359 0 0 288 0 1 34 272 1
"Atf1" 0 0 0 0 0 0 127 0 223 0 0 0 148 1397 0 0 1 128 0 0 36 0 0 604 499 755 0 0 0 0 0 653 0 0 0 0 0 57 0 34 1 0 0 0 0 0 98 2 0 0 0 0 0 8 81 0 1 0 0 233 0
"Atf2" 123 0 0 0 26 3 179 0 64 0 0 0 0 0 27 0 6 0 198 0 0 0 254 0 0 0 402 23 0 0 1 39 1 27 0 0 1 0 0 0 1 0 72 0 29 1 100 0 12 5152 416 778 0 0 0 20 0 0 38 2027 0
"Atf3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atf4" 7 50 3 0 0 2 0 41 158 30 186 1053 0 1 27 0 4942 6 4 0 3442 1804 0 465 0 11 191 4 18 326 16 33 31 36 0 322 98 627 1387 3 0 0 0 34 21 1039 17 20 1 1 0 32 0 108 1 658 124 437 137 155 0
"Atf5" 16 0 0 0 0 0 0 0 20 0 0 0 0 30 0 0 0 0 0 0 1 0 0 0 0 20 24 0 0 0 0 0 67 71 0 0 0 0 0 0 0 0 0 0 0 0 34 0 36 0 0 0 0 0 0 0 2 0 0 0 1
"Atf6" 0 0 357 0 0 0 1623 0 559 2 0 0 0 1 0 0 0 0 19 0 0 109 0 515 0 0 0 0 0 37 0 0 0 5 244 0 0 0 0 0 0 0 1 0 22 0 634 0 0 0 0 0 0 0 0 0 79 0 0 0 0
"Atf6b" 0 0 2 0 0 0 0 0 0 0 0 6 0 0 0 0 0 91 4 0 78 0 12 0 0 0 0 0 0 0 0 0 0 0 8 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 109 0 0 0 0 0 0 0
"Atf7" 0 0 0 0 0 221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 438 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atf7ip" 2 0 0 0 0 207 5 0 0 0 0 0 0 0 0 0 0 0 158 313 0 0 0 175 0 38 0 0 0 0 0 468 4 0 0 9 2 58 0 829 0 0 0 0 0 0 0 0 139 0 0 0 0 461 0 0 5 249 596 248 0
"Atf7ip2" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Atg10" 0 0 0 0 0 0 0 0 587 0 0 0 0 0 0 0 0 8 0 1270 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 32 784 0 0 0
"Atg12" 1 0 0 26 0 0 0 3 37 0 0 0 0 0 0 0 0 0 109 0 0 0 0 0 4 0 0 53 0 2 5 40 99 450 1 0 0 18 6649 0 32 61 0 0 0 0 0 0 1 0 1288 969 1 0 0 0 0 0 0 0 0
"Atg13" 0 0 0 0 0 0 18 0 0 0 0 0 0 0 11 0 0 21 0 0 5 0 0 1196 0 106 0 0 0 4 0 0 0 0 21 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0
"Atg14" 0 0 0 95 0 0 0 0 9 0 0 1 0 0 0 0 0 1 19 0 1 0 0 0 0 0 227 0 0 616 13 0 0 0 92 0 0 0 0 0 0 37 59 0 0 54 79 0 0 0 0 7 0 0 0 0 0 0 0 138 0
